Date(UTC),Gas_Fees,Network_Utilization,Ether_Price,Network_Hash_Rate,Block_Difficulty,Block_Count_Reward,Block_Reward,Block_Size,Block_Time,Daily_Active_ERC20,Daily_Active_Eth,Gas_Limit,Gas_Used,Ethereum_Daily_Transactions,Uncles
12-09-2017,55563635227,0.9679,472.86,128300.9697,1553.202,5813,20563.875,19891,14.51,89545,314888,6777454,38152909553,707223,1324
12-10-2017,43572173439,0.9512,436.49,126733.7869,1549.427,5781,20392.3125,20864,14.57,87445,316657,7555518,41534619670,716575,1286
12-11-2017,35272081823,0.9414,513.29,128336.6496,1575.712,5749,20329.5,23554,14.68,88243,383467,7799361,42190609044,828899,1288
12-12-2017,38367405491,0.9417,656.52,128931.8969,1556.261,5715,20573.53125,25607,14.73,104217,413364,7906762,42534383833,872340,1443
12-13-2017,38631503447,0.92,699.09,134096.1365,1612.737,5659,20606.34375,26216,14.96,105515,439382,7995336,41625003479,909631,1525
12-14-2017,41791954659,0.9657,693.58,137629.7703,1641.299,5694,20785.40625,26049,14.82,104818,464402,7995365,43964305213,942559,1551
12-15-2017,35432934113,0.9188,684.27,143758.2604,1716.279,5800,20829.84375,26180,14.52,91856,428067,7995378,42607604617,904346,1437
12-16-2017,35296363949,0.9156,692.83,141945.8652,1740.332,5775,20384.25,26389,14.58,111414,403702,7996145,42279195527,899857,1272
12-17-2017,29121338315,0.9021,717.71,142954.4584,1754.69,5781,20345.0625,25965,14.66,104335,401426,7995227,41694276203,876574,1258
12-18-2017,27442929390,0.9342,785.99,147283.4924,1783.753,5781,20563.59375,27932,14.67,125115,470459,7996603,43186977264,984021,1353
12-19-2017,34330952644,0.9673,812.5,144785.8066,1736.465,5604,20629.5,31463,15.02,135542,503283,7995859,43342615632,1092234,1600
12-20-2017,41559360197,0.9334,799.17,143787.1073,1716.149,5571,20631.375,27465,15.03,120047,493822,7996312,41579518582,986104,1668
12-21-2017,41640835518,0.9613,789.39,143918.9673,1741.54,5570,20414.8125,30221,15.07,173847,538201,7997245,42822071285,1072665,1570
12-22-2017,40786863196,0.9368,657.83,143237.655,1725.803,5652,20571.28125,29198,14.92,138657,568084,7995981,42339693488,1103523,1519
12-23-2017,33285710975,0.8767,700.44,149570.4924,1792.357,5947,20835.28125,26198,14.25,171914,451498,7995367,41686739250,918881,1263
12-24-2017,30228420219,0.8322,675.91,148933.7151,1822.645,5981,20504.15625,20519,14.14,97929,346300,7995468,39798116384,758234,1079
12-25-2017,26111076108,0.7647,723.14,150660.6855,1853.229,6032,20446.875,21721,14.17,114745,359700,7995920,36883633123,752361,992
12-26-2017,25927218047,0.8079,753.4,151469.2196,1865.831,5992,20383.6875,22433,14.23,161509,397073,7996823,38712289894,813510,1022
12-27-2017,25108575762,0.8702,739.94,152530.5011,1864.022,5966,20533.125,24734,14.2,212561,425320,7996690,41512701145,912752,1104
12-28-2017,24132948080,0.8777,716.69,156618.8488,1916.424,5889,20434.125,25965,14.46,190411,452868,7996541,41331549758,949503,1172
12-29-2017,25027593719,0.938,739.6,153605.9851,1870.551,5786,20465.34375,29542,14.71,151785,544455,7996704,43383854091,1090191,1309
12-30-2017,24163343242,0.8997,692.99,154787.985,1874.64,5773,20543.34375,29346,14.66,106427,582403,7996467,41534605727,1136659,1361
12-31-2017,24709168252,0.8568,741.13,156919.1805,1919.555,5907,20457.375,25038,14.27,115496,440956,7996646,40470099836,946981,1156
01-01-2018,23306357402,0.8416,756.2,159441.8475,1935.072,5926,20621.34375,24025,14.2,119193,453142,7996099,39876127062,908945,1193
01-02-2018,26315022737,0.928,861.97,159057.5377,1924.73,5750,20561.0625,30157,14.74,134038,588284,7996534,42671435301,1153936,1390
01-03-2018,27919698108,0.9433,941.1,158805.4552,1904.343,5540,20599.21875,32473,15.12,131238,631269,7997271,41794056176,1238030,1665
01-04-2018,33357029107,0.9475,944.83,162473.4175,1895.45,5454,20965.875,33681,15.39,108820,704786,7998221,41332879147,1349890,1952
01-05-2018,84460889356,0.9453,967.13,166391.1687,1933.064,5341,20914.875,33416,15.56,134329,692927,7997843,40379621205,1271577,2096
01-06-2018,95788574583,0.9499,1006.41,163074.7937,1899.132,5416,20951.15625,32655,15.59,135143,659531,7998194,41149583911,1226417,2003
01-07-2018,74588438927,0.9558,1117.75,169010.8826,1950.647,5528,21177.9375,31266,15.15,143604,599293,7998061,42259801663,1152722,1958
01-08-2018,73644673858,0.9607,1136.11,168775.8944,2005.81,5408,20603.4375,32502,15.42,141484,645895,7998440,41554528829,1215473,1862
01-09-2018,76790296973,0.9496,1289.24,170785.6861,2009.517,5377,20735.8125,33037,15.45,136224,701526,7998237,40838021653,1256240,1966
01-10-2018,95442073535,0.9515,1248.99,174332.6871,2005.905,5415,21081.9375,30646,15.31,135785,645543,7998394,41211834716,1177685,2094
01-11-2018,82600430565,0.9412,1139.32,179701.776,2075.422,5430,21033.28125,31298,15.47,140566,650421,7998324,40874997008,1173965,2051
01-12-2018,60014533220,0.9529,1261.03,180394.1239,2099.697,5419,20915.25,30655,15.46,148962,593834,7998442,41302749226,1118757,2004
1-13-2018,63717170951,0.9597,1385.02,181051.4051,2140.802,5394,20683.21875,31264,15.57,140597,631490,7998694,41404605848,1179321,1913
1-14-2018,58397110440,0.9503,1359.48,185408.671,2169.168,5625,21026.25,29323,14.78,147318,579715,7998479,42756086884,1081593,1760
1-15-2018,53860527328,0.969,1278.69,181636.7811,2189.372,5424,20409.375,31846,15.34,152247,694740,7999213,42043952117,1206420,1744
1-16-2018,54778776336,0.9594,1050.26,187122.9824,2201.747,5522,20889.46875,32767,15.02,148621,719094,7998961,42377287097,1277936,1821
1-17-2018,52114059603,0.9442,1024.69,191023.8179,2257.174,5572,20841.375,32427,14.96,145684,703315,7998965,42082782990,1277083,1740
1-18-2018,53748001984,0.9428,1012.97,189281.4868,2275.486,5569,20557.3125,31705,14.9,145312,669434,7999398,42002307855,1205184,1618
1-19-2018,51161244711,0.894,1037.36,188933.6732,2268.78,5685,20630.4375,28846,14.67,147664,529466,7998880,40650250975,1043257,1510
1-20-2018,51085545977,0.8988,1150.5,196739.0047,2363.823,5873,20760.9375,27414,14.38,171921,450908,7998943,42221424863,984489,1318
1-21-2018,40356756648,0.8848,1049.09,192489.0949,2372.815,5810,20274.65625,26798,14.44,156050,582463,7998945,41120535667,1006530,1199
1-22-2018,33802546511,0.9008,999.64,197018.312,2395.157,5883,20566.875,25864,14.31,158817,496789,7998628,42384341493,972911,1224
1-23-2018,39247302060,0.9027,984.47,196608.2455,2399.287,5898,20486.0625,25079,14.37,174455,459297,7998364,42585249220,928494,1182
1-24-2018,37646911483,0.8623,1061.78,201694.5298,2459.967,5961,20575.40625,24566,14.16,186784,438354,7998790,41116424115,913668,1123
1-25-2018,33569002791,0.8186,1046.37,203394.4979,2507.603,5910,20339.4375,23671,14.29,217871,358125,7998366,38694327499,788515,1098
1-26-2018,28114173259,0.8531,1048.58,203454.7751,2500.853,5910,20401.03125,26059,14.24,218979,463444,7998293,40325654323,953429,1119
1-27-2018,27546279427,0.7686,1109.08,202106.5578,2485.341,6004,20421.1875,22450,14.04,145114,401484,7998084,36907616933,831992,1022
1-28-2018,27800189170,0.8172,1231.58,204748.658,2500.394,6017,20563.3125,24197,14.03,144355,419513,7998118,39324531791,889104,1058
1-29-2018,37028443300,0.8496,1169.96,213099.1585,2591.382,5925,20556.75,25248,14.31,135108,453838,7998334,40261018198,936845,1180
1-30-2018,30081646328,0.8709,1063.75,210494.5728,2596.25,5867,20304.9375,25224,14.31,148580,433204,7998034,40864587588,906578,1138
1-31-2018,29402730461,0.877,1111.31,215826.4032,2626.765,5883,20538.375,24902,14.4,182129,435646,7998107,41266872563,877284,1216
02-01-2018,40436332603,0.8988,1026.19,221004.0257,2666.119,5778,20542.125,26328,14.59,164608,487376,7997985,41536066787,1008759,1384
02-02-2018,35386250064,0.871,917.47,224386.69,2711.47,5865,20641.59375,26186,14.43,162889,480521,7997566,40854960763,981133,1285
02-03-2018,29301000333,0.8306,970.87,223750.0072,2765.665,5973,20319.09375,22592,14.16,134250,387179,7997718,39679298889,814486,1017
02-04-2018,29029951503,0.8161,827.59,223628.198,2759.422,5960,20315.4375,22742,14.16,164496,391710,7997955,38898471198,800876,1042
02-05-2018,26867195837,0.8352,695.08,229317.1819,2786.247,6025,20633.8125,24175,14,155400,421744,7997493,40245262197,875761,1086
02-06-2018,27964527864,0.831,785.01,226643.546,2787.077,5926,20381.625,24934,14.31,168599,426817,7997730,39381740316,888219,1100
02-07-2018,26694182218,0.8242,751.81,232001.6424,2837.218,5913,20433.75,22972,14.32,141802,392058,7997852,38974098416,818625,1152
02-08-2018,24968333160,0.7814,813.55,229493.3998,2821.72,6002,20384.34375,20093,14.03,117252,320196,7997334,37504769448,681344,1025
02-09-2018,22856286885,0.8162,877.88,232843.1343,2877.238,5936,20272.125,22095,14.26,145693,370462,7997095,38742315523,789807,1056
